tfidf_vector,class_name
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.02357302 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.02620303 0.         0.        ],rec.sport.hockey
[0.08836066 0.         0.         ... 0.         0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.        0.        0.        ... 0.0579512 0.        0.       ],talk.religion.misc
[0.         0.         0.         ... 0.05258536 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.03397185 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.02572035 0.         0.         ... 0.         0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.03565028 0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.01463307 0.         0.        ],rec.autos
[0.         0.         0.         ... 0.13630548 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.01648322 0.         0.        ],rec.autos
[0.26984789 0.         0.         ... 0.         0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.08750243 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.11004087 0.         0.         ... 0.05905485 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04122804 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.       0.090608 0.       ... 0.       0.       0.      ],rec.autos
[0.         0.         0.         ... 0.00908771 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.01887437 0.03774429 0.        ],rec.autos
[0.         0.         0.         ... 0.04624229 0.         0.        ],talk.politics.misc
[0.         0.         0.         ... 0.05480869 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.04942443 0.         0.07796138 ... 0.         0.         0.        ],rec.autos
[0.11649768 0.         0.         ... 0.         0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.0499573 0.        0.        ... 0.        0.        0.       ],sci.crypt
[0.         0.02619244 0.         ... 0.         0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.06847001 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.12012319 0.         0.        ],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.06458129 0.         0.        ],sci.crypt
[0.         0.         0.         ... 0.04695058 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.06283824 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.01114452 0.01140539 0.         ... 0.01794255 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.03950613 ... 0.01792119 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.08044001 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.05844011 ... 0.         0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.08961613 0.         0.        ],sci.electronics
[0.         0.         0.         ... 0.06460362 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.20381615 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.05687649 ... 0.         0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.05425875 0.         0.06419023 ... 0.         0.         0.        ],talk.politics.guns
[0.         0.         0.         ... 0.05152578 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.04172431 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.08858155 0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.10562605 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.04501836 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.03108364 ... 0.03525122 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.42112443 0.         0.         ... 0.         0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.04951206 0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.11394413 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.05575948 0.         0.        ],talk.politics.misc
[0.         0.         0.         ... 0.04240766 0.         0.        ],misc.forsale
[0.         0.         0.         ... 0.03761627 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0.         0.         0.         ... 0.04406739 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.02803988 0.         0.03317228 ... 0.         0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.         0.01564019 0.        ],sci.electronics
[0.02933857 0.         0.         ... 0.01574492 0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.10871979 0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.08100475 0.         0.        ],talk.politics.guns
[0.         0.         0.         ... 0.04343216 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.03798941 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.03570696 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.01971297 0.         0.         ... 0.         0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.14529608 0.         ... 0.03809575 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.02307094 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.04933159 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.04845058 0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.05317312 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.04747829 0.         0.        ],comp.graphics
[0.         0.         0.         ... 0.05360983 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.06263857 0.         0.         ... 0.03361579 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0.         0.         0.         ... 0.07427538 0.         0.        ],sci.electronics
[0.02368203 0.         0.         ... 0.01270926 0.         0.        ],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.09288709 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.05615111 0.         0.        ],sci.med
[0.05796991 0.         0.         ... 0.0311103  0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.04894464 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.02422501 0.         0.        ],talk.politics.misc
[0.         0.         0.         ... 0.06137318 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.01523587 0.         0.        ],sci.crypt
[0.         0.         0.         ... 0.11926537 0.         0.        ],talk.politics.guns
[0.         0.         0.         ... 0.07842397 0.         0.        ],comp.windows.x
[0.         0.         0.         ... 0.27951039 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.04527897 0.         0.        ],rec.autos
[0.        0.        0.        ... 0.0579427 0.        0.       ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.01752089 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.09604127 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.        0.        0.        ... 0.0476326 0.        0.       ],rec.sport.baseball
[0.         0.         0.         ... 0.02872048 0.02871709 0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.02173448 0.         0.        ],rec.motorcycles
[0.         0.         0.         ... 0.         0.         0.21843172],rec.motorcycles
[0.         0.         0.         ... 0.04512461 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.07576719 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.         0.         0.         ... 0.07105552 0.         0.        ],rec.sport.baseball
[0.         0.         0.         ... 0.18445771 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.         0.03200573 0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0.         0.         0.         ... 0.19210947 0.07683472 0.        ],rec.sport.baseball
[0.07431394 0.03802675 0.         ... 0.         0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.03508853 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.06424069 0.         0.        ],rec.autos
[0.         0.         0.         ... 0.10198836 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.15589792 0.         0.         ... 0.         0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.         0.         0.25302934],soc.religion.christian
[0.         0.         0.         ... 0.07531662 0.         0.        ],sci.med
[0.         0.         0.         ... 0.11752411 0.03357435 0.        ],comp.graphics
[0.         0.         0.         ... 0.06395971 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.02118996 0.         0.         ... 0.         0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.03084117 0.         0.        ],sci.space
[0.         0.         0.         ... 0.05623815 0.11246302 0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.04297274 0.         0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.20822003 0.21309408 0.         ... 0.         0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.         0.03139646 0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.07431416 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.05040414 0.         0.         ... 0.02705003 0.         0.        ],talk.politics.guns
[0.         0.         0.         ... 0.03284494 0.         0.        ],sci.med
[0.         0.03172535 0.         ... 0.06654555 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.02162803 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.01275578 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.         0.0524261  ... 0.02378209 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0.        0.        0.        ... 0.1103093 0.0827222 0.       ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.         0.         ... 0.02091962 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.05861943 0.         0.        ],soc.religion.christian
[0.         0.         0.06398173 ... 0.         0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.00645344 0.         ... 0.00676821 0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.04161783 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04317146 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.02811335 0.         0.         ... 0.01508739 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.02124153 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.05199405 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.04086129 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.05796472 0.         0.        ],talk.politics.mideast
[0.77601282 0.         0.         ... 0.0198313  0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.04338828 0.         ... 0.06825687 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.09711785 ... 0.08811126 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.07604547 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.03519622 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.        0.        0.        ... 0.0475732 0.        0.       ],rec.sport.hockey
[0.2292706 0.        0.        ... 0.0058591 0.        0.       ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.space
